election_id,election_name,as_of_date,party_id,seats_won,vote_pct
612,UNS 2024-07-05,2024-07-05,1,411,34.593790
612,UNS 2024-07-05,2024-07-05,2,5,14.442286
612,UNS 2024-07-05,2024-07-05,3,4,0.733876
612,UNS 2024-07-05,2024-07-05,4,121,22.961757
612,UNS 2024-07-05,2024-07-05,5,72,11.427849
612,UNS 2024-07-05,2024-07-05,6,4,6.828824
612,UNS 2024-07-05,2024-07-05,7,8,3.972045
612,UNS 2024-07-05,2024-07-05,8,9,2.627596
612,UNS 2024-07-05,2024-07-05,9,5,0.615449
612,UNS 2024-07-05,2024-07-05,10,1,0.415718
612,UNS 2024-07-05,2024-07-05,11,1,0.326012
612,UNS 2024-07-05,2024-07-05,12,2,0.313514
612,UNS 2024-07-05,2024-07-05,13,7,0.741286
645,UNS 2024-08-07,2024-08-07,1,403,32.676252
645,UNS 2024-08-07,2024-08-07,2,10,17.287713
645,UNS 2024-08-07,2024-08-07,3,3,0.453012
645,UNS 2024-08-07,2024-08-07,4,133,23.007956
645,UNS 2024-08-07,2024-08-07,5,70,10.898747
645,UNS 2024-08-07,2024-08-07,6,4,7.848221
645,UNS 2024-08-07,2024-08-07,7,8,3.014315
645,UNS 2024-08-07,2024-08-07,8,2,2.178213
645,UNS 2024-08-07,2024-08-07,9,6,0.670886
645,UNS 2024-08-07,2024-08-07,10,1,0.454061
645,UNS 2024-08-07,2024-08-07,11,1,0.353618
645,UNS 2024-08-07,2024-08-07,12,2,0.344255
645,UNS 2024-08-07,2024-08-07,13,7,0.812752
667,UNS 2024-08-29,2024-08-29,1,359,30.658560
667,UNS 2024-08-29,2024-08-29,2,22,17.981497
667,UNS 2024-08-29,2024-08-29,3,3,0.514933
667,UNS 2024-08-29,2024-08-29,4,165,24.187513
667,UNS 2024-08-29,2024-08-29,5,65,10.851019
667,UNS 2024-08-29,2024-08-29,6,4,7.890802
667,UNS 2024-08-29,2024-08-29,7,8,2.774848
667,UNS 2024-08-29,2024-08-29,8,7,2.505256
667,UNS 2024-08-29,2024-08-29,9,6,0.670886
667,UNS 2024-08-29,2024-08-29,10,1,0.454061
667,UNS 2024-08-29,2024-08-29,11,1,0.353618
667,UNS 2024-08-29,2024-08-29,12,2,0.344255
667,UNS 2024-08-29,2024-08-29,13,7,0.812752
702,UNS 2024-10-03,2024-10-03,1,350,30.131138
702,UNS 2024-10-03,2024-10-03,2,28,18.743349
702,UNS 2024-10-03,2024-10-03,3,3,0.484431
702,UNS 2024-10-03,2024-10-03,4,165,23.885772
702,UNS 2024-10-03,2024-10-03,5,66,11.534986
702,UNS 2024-10-03,2024-10-03,6,5,7.525027
702,UNS 2024-10-03,2024-10-03,7,8,2.549308
702,UNS 2024-10-03,2024-10-03,8,8,2.510419
702,UNS 2024-10-03,2024-10-03,9,6,0.670886
702,UNS 2024-10-03,2024-10-03,10,1,0.454061
702,UNS 2024-10-03,2024-10-03,11,1,0.353618
702,UNS 2024-10-03,2024-10-03,12,2,0.344255
702,UNS 2024-10-03,2024-10-03,13,7,0.812752
703,UNS 2024-10-04,2024-10-04,1,369,30.533797
703,UNS 2024-10-04,2024-10-04,2,18,19.396552
703,UNS 2024-10-04,2024-10-04,3,3,0.366635
703,UNS 2024-10-04,2024-10-04,4,167,23.616294
703,UNS 2024-10-04,2024-10-04,5,63,11.327441
703,UNS 2024-10-04,2024-10-04,6,4,7.755101
703,UNS 2024-10-04,2024-10-04,7,8,2.596667
703,UNS 2024-10-04,2024-10-04,8,1,1.771940
703,UNS 2024-10-04,2024-10-04,9,6,0.670886
703,UNS 2024-10-04,2024-10-04,10,1,0.454061
703,UNS 2024-10-04,2024-10-04,11,1,0.353618
703,UNS 2024-10-04,2024-10-04,12,2,0.344255
703,UNS 2024-10-04,2024-10-04,13,7,0.812752
748,UNS 2024-11-18,2024-11-18,1,332,29.251241
748,UNS 2024-11-18,2024-11-18,2,9,18.544217
748,UNS 2024-11-18,2024-11-18,3,4,0.524534
748,UNS 2024-11-18,2024-11-18,4,187,24.587989
748,UNS 2024-11-18,2024-11-18,5,67,11.201092
748,UNS 2024-11-18,2024-11-18,6,4,7.892438
748,UNS 2024-11-18,2024-11-18,7,8,2.431929
748,UNS 2024-11-18,2024-11-18,8,22,2.930987
748,UNS 2024-11-18,2024-11-18,9,6,0.670886
748,UNS 2024-11-18,2024-11-18,10,1,0.454061
748,UNS 2024-11-18,2024-11-18,11,1,0.353618
748,UNS 2024-11-18,2024-11-18,12,2,0.344255
748,UNS 2024-11-18,2024-11-18,13,7,0.812752
757,UNS 2024-11-27,2024-11-27,1,292,27.137297
757,UNS 2024-11-27,2024-11-27,2,22,19.357271
757,UNS 2024-11-27,2024-11-27,3,3,0.631614
757,UNS 2024-11-27,2024-11-27,4,207,25.774987
757,UNS 2024-11-27,2024-11-27,5,68,11.115864
757,UNS 2024-11-27,2024-11-27,6,5,8.012463
757,UNS 2024-11-27,2024-11-27,7,12,2.691666
757,UNS 2024-11-27,2024-11-27,8,24,2.643266
757,UNS 2024-11-27,2024-11-27,9,6,0.670886
757,UNS 2024-11-27,2024-11-27,10,1,0.454061
757,UNS 2024-11-27,2024-11-27,11,1,0.353618
757,UNS 2024-11-27,2024-11-27,12,2,0.344255
757,UNS 2024-11-27,2024-11-27,13,7,0.812752
783,UNS 2024-12-23,2024-12-23,1,299,27.652991
783,UNS 2024-12-23,2024-12-23,2,20,19.807542
783,UNS 2024-12-23,2024-12-23,3,3,0.507273
783,UNS 2024-12-23,2024-12-23,4,193,24.820014
783,UNS 2024-12-23,2024-12-23,5,69,11.173481
783,UNS 2024-12-23,2024-12-23,6,4,7.941994
783,UNS 2024-12-23,2024-12-23,7,10,2.481305
783,UNS 2024-12-23,2024-12-23,8,35,2.979829
783,UNS 2024-12-23,2024-12-23,9,6,0.670886
783,UNS 2024-12-23,2024-12-23,10,1,0.454061
783,UNS 2024-12-23,2024-12-23,11,1,0.353618
783,UNS 2024-12-23,2024-12-23,12,2,0.344255
783,UNS 2024-12-23,2024-12-23,13,7,0.812752
794,UNS 2025-01-03,2025-01-03,1,307,28.077818
794,UNS 2025-01-03,2025-01-03,2,24,20.274660
794,UNS 2025-01-03,2025-01-03,3,3,0.603792
794,UNS 2025-01-03,2025-01-03,4,178,23.928692
794,UNS 2025-01-03,2025-01-03,5,67,11.075705
794,UNS 2025-01-03,2025-01-03,6,4,8.032322
794,UNS 2025-01-03,2025-01-03,7,10,2.444062
794,UNS 2025-01-03,2025-01-03,8,40,2.927378
794,UNS 2025-01-03,2025-01-03,9,6,0.670886
794,UNS 2025-01-03,2025-01-03,10,1,0.454061
794,UNS 2025-01-03,2025-01-03,11,1,0.353618
794,UNS 2025-01-03,2025-01-03,12,2,0.344255
794,UNS 2025-01-03,2025-01-03,13,7,0.812752
799,UNS 2025-01-08,2025-01-08,1,297,27.615783
799,UNS 2025-01-08,2025-01-08,2,28,20.680874
799,UNS 2025-01-08,2025-01-08,3,3,0.588724
799,UNS 2025-01-08,2025-01-08,4,188,24.165886
799,UNS 2025-01-08,2025-01-08,5,69,10.912553
799,UNS 2025-01-08,2025-01-08,6,4,7.876071
799,UNS 2025-01-08,2025-01-08,7,10,2.677724
799,UNS 2025-01-08,2025-01-08,8,34,2.846814
799,UNS 2025-01-08,2025-01-08,9,6,0.670886
799,UNS 2025-01-08,2025-01-08,10,1,0.454061
799,UNS 2025-01-08,2025-01-08,11,1,0.353618
799,UNS 2025-01-08,2025-01-08,12,2,0.344255
799,UNS 2025-01-08,2025-01-08,13,7,0.812752
804,UNS 2025-01-13,2025-01-13,1,289,26.672833
804,UNS 2025-01-13,2025-01-13,2,46,21.799055
804,UNS 2025-01-13,2025-01-13,3,4,0.716222
804,UNS 2025-01-13,2025-01-13,4,177,23.474087
804,UNS 2025-01-13,2025-01-13,5,71,11.348796
804,UNS 2025-01-13,2025-01-13,6,4,7.813181
804,UNS 2025-01-13,2025-01-13,7,12,2.808867
804,UNS 2025-01-13,2025-01-13,8,30,2.731387
804,UNS 2025-01-13,2025-01-13,9,6,0.670886
804,UNS 2025-01-13,2025-01-13,10,1,0.454061
804,UNS 2025-01-13,2025-01-13,11,1,0.353618
804,UNS 2025-01-13,2025-01-13,12,2,0.344255
804,UNS 2025-01-13,2025-01-13,13,7,0.812752
806,UNS 2025-01-15,2025-01-15,1,280,26.105924
806,UNS 2025-01-15,2025-01-15,2,52,22.161702
806,UNS 2025-01-15,2025-01-15,3,3,0.743275
806,UNS 2025-01-15,2025-01-15,4,182,23.450418
806,UNS 2025-01-15,2025-01-15,5,69,11.317594
806,UNS 2025-01-15,2025-01-15,6,4,8.094747
806,UNS 2025-01-15,2025-01-15,7,13,2.774924
806,UNS 2025-01-15,2025-01-15,8,30,2.715842
806,UNS 2025-01-15,2025-01-15,9,6,0.670886
806,UNS 2025-01-15,2025-01-15,10,1,0.454061
806,UNS 2025-01-15,2025-01-15,11,1,0.353618
806,UNS 2025-01-15,2025-01-15,12,2,0.344255
806,UNS 2025-01-15,2025-01-15,13,7,0.812752
811,UNS 2025-01-20,2025-01-20,1,275,26.036614
811,UNS 2025-01-20,2025-01-20,2,60,22.274278
811,UNS 2025-01-20,2025-01-20,3,4,0.817792
811,UNS 2025-01-20,2025-01-20,4,175,23.046753
811,UNS 2025-01-20,2025-01-20,5,69,11.500752
811,UNS 2025-01-20,2025-01-20,6,4,8.177629
811,UNS 2025-01-20,2025-01-20,7,12,2.733475
811,UNS 2025-01-20,2025-01-20,8,34,2.777135
811,UNS 2025-01-20,2025-01-20,9,6,0.670886
811,UNS 2025-01-20,2025-01-20,10,1,0.454061
811,UNS 2025-01-20,2025-01-20,11,1,0.353618
811,UNS 2025-01-20,2025-01-20,12,2,0.344255
811,UNS 2025-01-20,2025-01-20,13,7,0.812752
813,UNS 2025-01-22,2025-01-22,1,262,25.484367
813,UNS 2025-01-22,2025-01-22,2,66,22.711590
813,UNS 2025-01-22,2025-01-22,3,5,0.817467
813,UNS 2025-01-22,2025-01-22,4,177,22.898581
813,UNS 2025-01-22,2025-01-22,5,69,11.435960
813,UNS 2025-01-22,2025-01-22,6,4,8.400674
813,UNS 2025-01-22,2025-01-22,7,12,2.790929
813,UNS 2025-01-22,2025-01-22,8,38,2.824859
813,UNS 2025-01-22,2025-01-22,9,6,0.670886
813,UNS 2025-01-22,2025-01-22,10,1,0.454061
813,UNS 2025-01-22,2025-01-22,11,1,0.353618
813,UNS 2025-01-22,2025-01-22,12,2,0.344255
813,UNS 2025-01-22,2025-01-22,13,7,0.812752
815,UNS 2025-01-24,2025-01-24,1,279,25.839064
815,UNS 2025-01-24,2025-01-24,2,69,23.185221
815,UNS 2025-01-24,2025-01-24,3,4,0.724563
815,UNS 2025-01-24,2025-01-24,4,173,22.599459
815,UNS 2025-01-24,2025-01-24,5,69,11.265657
815,UNS 2025-01-24,2025-01-24,6,4,8.409597
815,UNS 2025-01-24,2025-01-24,7,12,2.779227
815,UNS 2025-01-24,2025-01-24,8,23,2.561641
815,UNS 2025-01-24,2025-01-24,9,6,0.670886
815,UNS 2025-01-24,2025-01-24,10,1,0.454061
815,UNS 2025-01-24,2025-01-24,11,1,0.353618
815,UNS 2025-01-24,2025-01-24,12,2,0.344255
815,UNS 2025-01-24,2025-01-24,13,7,0.812752
818,UNS 2025-01-27,2025-01-27,1,280,25.936646
818,UNS 2025-01-27,2025-01-27,2,71,23.130649
818,UNS 2025-01-27,2025-01-27,3,4,0.732741
818,UNS 2025-01-27,2025-01-27,4,167,22.303030
818,UNS 2025-01-27,2025-01-27,5,69,11.442538
818,UNS 2025-01-27,2025-01-27,6,4,8.434850
818,UNS 2025-01-27,2025-01-27,7,12,2.773526
818,UNS 2025-01-27,2025-01-27,8,26,2.610450
818,UNS 2025-01-27,2025-01-27,9,6,0.670886
818,UNS 2025-01-27,2025-01-27,10,1,0.454061
818,UNS 2025-01-27,2025-01-27,11,1,0.353618
818,UNS 2025-01-27,2025-01-27,12,2,0.344255
818,UNS 2025-01-27,2025-01-27,13,7,0.812752
820,UNS 2025-01-29,2025-01-29,1,261,25.658770
820,UNS 2025-01-29,2025-01-29,2,92,23.554145
820,UNS 2025-01-29,2025-01-29,3,4,0.750432
820,UNS 2025-01-29,2025-01-29,4,160,22.045093
820,UNS 2025-01-29,2025-01-29,5,69,11.333426
820,UNS 2025-01-29,2025-01-29,6,4,8.576554
820,UNS 2025-01-29,2025-01-29,7,12,2.805610
820,UNS 2025-01-29,2025-01-29,8,31,2.640397
820,UNS 2025-01-29,2025-01-29,9,6,0.670886
820,UNS 2025-01-29,2025-01-29,10,1,0.454061
820,UNS 2025-01-29,2025-01-29,11,1,0.353618
820,UNS 2025-01-29,2025-01-29,12,2,0.344255
820,UNS 2025-01-29,2025-01-29,13,7,0.812752
825,UNS 2025-02-03,2025-02-03,1,256,25.506436
825,UNS 2025-02-03,2025-02-03,2,98,23.664141
825,UNS 2025-02-03,2025-02-03,3,4,0.784145
825,UNS 2025-02-03,2025-02-03,4,154,21.797010
825,UNS 2025-02-03,2025-02-03,5,71,11.504481
825,UNS 2025-02-03,2025-02-03,6,4,8.588334
825,UNS 2025-02-03,2025-02-03,7,12,2.847891
825,UNS 2025-02-03,2025-02-03,8,34,2.671991
825,UNS 2025-02-03,2025-02-03,9,6,0.670886
825,UNS 2025-02-03,2025-02-03,10,1,0.454061
825,UNS 2025-02-03,2025-02-03,11,1,0.353618
825,UNS 2025-02-03,2025-02-03,12,2,0.344255
825,UNS 2025-02-03,2025-02-03,13,7,0.812752
827,UNS 2025-02-05,2025-02-05,1,252,25.397008
827,UNS 2025-02-05,2025-02-05,2,112,24.123437
827,UNS 2025-02-05,2025-02-05,3,4,0.745811
827,UNS 2025-02-05,2025-02-05,4,144,21.310795
827,UNS 2025-02-05,2025-02-05,5,71,11.592883
827,UNS 2025-02-05,2025-02-05,6,4,8.663904
827,UNS 2025-02-05,2025-02-05,7,12,2.871505
827,UNS 2025-02-05,2025-02-05,8,34,2.659085
827,UNS 2025-02-05,2025-02-05,9,6,0.670886
827,UNS 2025-02-05,2025-02-05,10,1,0.454061
827,UNS 2025-02-05,2025-02-05,11,1,0.353618
827,UNS 2025-02-05,2025-02-05,12,2,0.344255
827,UNS 2025-02-05,2025-02-05,13,7,0.812752
832,UNS 2025-02-10,2025-02-10,1,251,25.374118
832,UNS 2025-02-10,2025-02-10,2,112,24.189727
832,UNS 2025-02-10,2025-02-10,3,5,0.807670
832,UNS 2025-02-10,2025-02-10,4,143,21.117130
832,UNS 2025-02-10,2025-02-10,5,71,11.700173
832,UNS 2025-02-10,2025-02-10,6,4,8.629221
832,UNS 2025-02-10,2025-02-10,7,12,2.819680
832,UNS 2025-02-10,2025-02-10,8,35,2.726708
832,UNS 2025-02-10,2025-02-10,9,6,0.670886
832,UNS 2025-02-10,2025-02-10,10,1,0.454061
832,UNS 2025-02-10,2025-02-10,11,1,0.353618
832,UNS 2025-02-10,2025-02-10,12,2,0.344255
832,UNS 2025-02-10,2025-02-10,13,7,0.812752
839,UNS 2025-02-17,2025-02-17,1,249,25.283966
839,UNS 2025-02-17,2025-02-17,2,116,24.392210
839,UNS 2025-02-17,2025-02-17,3,5,0.816898
839,UNS 2025-02-17,2025-02-17,4,141,20.915731
839,UNS 2025-02-17,2025-02-17,5,71,11.828870
839,UNS 2025-02-17,2025-02-17,6,4,8.610964
839,UNS 2025-02-17,2025-02-17,7,12,2.759305
839,UNS 2025-02-17,2025-02-17,8,35,2.756486
839,UNS 2025-02-17,2025-02-17,9,6,0.670886
839,UNS 2025-02-17,2025-02-17,10,1,0.454061
839,UNS 2025-02-17,2025-02-17,11,1,0.353618
839,UNS 2025-02-17,2025-02-17,12,2,0.344255
839,UNS 2025-02-17,2025-02-17,13,7,0.812752
841,UNS 2025-02-19,2025-02-19,1,245,25.159091
841,UNS 2025-02-19,2025-02-19,2,132,24.699815
841,UNS 2025-02-19,2025-02-19,3,5,0.805876
841,UNS 2025-02-19,2025-02-19,4,129,20.639969
841,UNS 2025-02-19,2025-02-19,5,72,11.738678
841,UNS 2025-02-19,2025-02-19,6,4,8.785503
841,UNS 2025-02-19,2025-02-19,7,12,2.794368
841,UNS 2025-02-19,2025-02-19,8,34,2.741128
841,UNS 2025-02-19,2025-02-19,9,6,0.670886
841,UNS 2025-02-19,2025-02-19,10,1,0.454061
841,UNS 2025-02-19,2025-02-19,11,1,0.353618
841,UNS 2025-02-19,2025-02-19,12,2,0.344255
841,UNS 2025-02-19,2025-02-19,13,7,0.812752
846,UNS 2025-02-24,2025-02-24,1,237,24.999058
846,UNS 2025-02-24,2025-02-24,2,134,24.646780
846,UNS 2025-02-24,2025-02-24,3,5,0.804920
846,UNS 2025-02-24,2025-02-24,4,131,20.579207
846,UNS 2025-02-24,2025-02-24,5,72,12.022819
846,UNS 2025-02-24,2025-02-24,6,4,8.720674
846,UNS 2025-02-24,2025-02-24,7,12,2.782670
846,UNS 2025-02-24,2025-02-24,8,38,2.808301
846,UNS 2025-02-24,2025-02-24,9,6,0.670886
846,UNS 2025-02-24,2025-02-24,10,1,0.454061
846,UNS 2025-02-24,2025-02-24,11,1,0.353618
846,UNS 2025-02-24,2025-02-24,12,2,0.344255
846,UNS 2025-02-24,2025-02-24,13,7,0.812752
848,UNS 2025-02-26,2025-02-26,1,230,24.876518
848,UNS 2025-02-26,2025-02-26,2,148,25.024897
848,UNS 2025-02-26,2025-02-26,3,4,0.768391
848,UNS 2025-02-26,2025-02-26,4,128,20.557878
848,UNS 2025-02-26,2025-02-26,5,72,11.904693
848,UNS 2025-02-26,2025-02-26,6,4,8.720893
848,UNS 2025-02-26,2025-02-26,7,12,2.719773
848,UNS 2025-02-26,2025-02-26,8,35,2.791386
848,UNS 2025-02-26,2025-02-26,9,6,0.670886
848,UNS 2025-02-26,2025-02-26,10,1,0.454061
848,UNS 2025-02-26,2025-02-26,11,1,0.353618
848,UNS 2025-02-26,2025-02-26,12,2,0.344255
848,UNS 2025-02-26,2025-02-26,13,7,0.812752
853,UNS 2025-03-03,2025-03-03,1,230,24.951815
853,UNS 2025-03-03,2025-03-03,2,150,24.984419
853,UNS 2025-03-03,2025-03-03,3,4,0.784805
853,UNS 2025-03-03,2025-03-03,4,124,20.478052
853,UNS 2025-03-03,2025-03-03,5,74,11.942461
853,UNS 2025-03-03,2025-03-03,6,4,8.714088
853,UNS 2025-03-03,2025-03-03,7,12,2.715362
853,UNS 2025-03-03,2025-03-03,8,35,2.793428
853,UNS 2025-03-03,2025-03-03,9,6,0.670886
853,UNS 2025-03-03,2025-03-03,10,1,0.454061
853,UNS 2025-03-03,2025-03-03,11,1,0.353618
853,UNS 2025-03-03,2025-03-03,12,2,0.344255
853,UNS 2025-03-03,2025-03-03,13,7,0.812752
855,UNS 2025-03-05,2025-03-05,1,229,24.876543
855,UNS 2025-03-05,2025-03-05,2,158,25.063028
855,UNS 2025-03-05,2025-03-05,3,5,0.789426
855,UNS 2025-03-05,2025-03-05,4,118,20.455993
855,UNS 2025-03-05,2025-03-05,5,73,11.907257
855,UNS 2025-03-05,2025-03-05,6,4,8.789191
855,UNS 2025-03-05,2025-03-05,7,12,2.699712
855,UNS 2025-03-05,2025-03-05,8,34,2.783278
855,UNS 2025-03-05,2025-03-05,9,6,0.670886
855,UNS 2025-03-05,2025-03-05,10,1,0.454061
855,UNS 2025-03-05,2025-03-05,11,1,0.353618
855,UNS 2025-03-05,2025-03-05,12,2,0.344255
855,UNS 2025-03-05,2025-03-05,13,7,0.812752
860,UNS 2025-03-10,2025-03-10,1,232,24.807023
860,UNS 2025-03-10,2025-03-10,2,154,24.816041
860,UNS 2025-03-10,2025-03-10,3,5,0.797029
860,UNS 2025-03-10,2025-03-10,4,121,20.591637
860,UNS 2025-03-10,2025-03-10,5,73,12.172258
860,UNS 2025-03-10,2025-03-10,6,4,8.688348
860,UNS 2025-03-10,2025-03-10,7,12,2.761561
860,UNS 2025-03-10,2025-03-10,8,32,2.730531
860,UNS 2025-03-10,2025-03-10,9,6,0.670886
860,UNS 2025-03-10,2025-03-10,10,1,0.454061
860,UNS 2025-03-10,2025-03-10,11,1,0.353618
860,UNS 2025-03-10,2025-03-10,12,2,0.344255
860,UNS 2025-03-10,2025-03-10,13,7,0.812752
862,UNS 2025-03-12,2025-03-12,1,229,24.729017
862,UNS 2025-03-12,2025-03-12,2,155,24.917681
862,UNS 2025-03-12,2025-03-12,3,5,0.814311
862,UNS 2025-03-12,2025-03-12,4,121,20.515264
862,UNS 2025-03-12,2025-03-12,5,73,12.052519
862,UNS 2025-03-12,2025-03-12,6,4,8.809337
862,UNS 2025-03-12,2025-03-12,7,12,2.785499
862,UNS 2025-03-12,2025-03-12,8,34,2.740800
862,UNS 2025-03-12,2025-03-12,9,6,0.670886
862,UNS 2025-03-12,2025-03-12,10,1,0.454061
862,UNS 2025-03-12,2025-03-12,11,1,0.353618
862,UNS 2025-03-12,2025-03-12,12,2,0.344255
862,UNS 2025-03-12,2025-03-12,13,7,0.812752
867,UNS 2025-03-17,2025-03-17,1,231,24.821410
867,UNS 2025-03-17,2025-03-17,2,156,24.819420
867,UNS 2025-03-17,2025-03-17,3,5,0.817196
867,UNS 2025-03-17,2025-03-17,4,119,20.458606
867,UNS 2025-03-17,2025-03-17,5,73,12.100235
867,UNS 2025-03-17,2025-03-17,6,4,8.828812
867,UNS 2025-03-17,2025-03-17,7,12,2.787544
867,UNS 2025-03-17,2025-03-17,8,33,2.731206
867,UNS 2025-03-17,2025-03-17,9,6,0.670886
867,UNS 2025-03-17,2025-03-17,10,1,0.454061
867,UNS 2025-03-17,2025-03-17,11,1,0.353618
867,UNS 2025-03-17,2025-03-17,12,2,0.344255
867,UNS 2025-03-17,2025-03-17,13,7,0.812752
869,UNS 2025-03-19,2025-03-19,1,226,24.572588
869,UNS 2025-03-19,2025-03-19,2,158,24.970435
869,UNS 2025-03-19,2025-03-19,3,5,0.808767
869,UNS 2025-03-19,2025-03-19,4,120,20.432092
869,UNS 2025-03-19,2025-03-19,5,74,12.130679
869,UNS 2025-03-19,2025-03-19,6,4,8.946446
869,UNS 2025-03-19,2025-03-19,7,12,2.797574
869,UNS 2025-03-19,2025-03-19,8,34,2.705848
869,UNS 2025-03-19,2025-03-19,9,6,0.670886
869,UNS 2025-03-19,2025-03-19,10,1,0.454061
869,UNS 2025-03-19,2025-03-19,11,1,0.353618
869,UNS 2025-03-19,2025-03-19,12,2,0.344255
869,UNS 2025-03-19,2025-03-19,13,7,0.812752
874,UNS 2025-03-24,2025-03-24,1,225,24.428742
874,UNS 2025-03-24,2025-03-24,2,154,24.732641
874,UNS 2025-03-24,2025-03-24,3,5,0.839268
874,UNS 2025-03-24,2025-03-24,4,125,20.426097
874,UNS 2025-03-24,2025-03-24,5,74,12.342844
874,UNS 2025-03-24,2025-03-24,6,4,9.048384
874,UNS 2025-03-24,2025-03-24,7,12,2.835818
874,UNS 2025-03-24,2025-03-24,8,34,2.710634
874,UNS 2025-03-24,2025-03-24,9,6,0.670886
874,UNS 2025-03-24,2025-03-24,10,1,0.454061
874,UNS 2025-03-24,2025-03-24,11,1,0.353618
874,UNS 2025-03-24,2025-03-24,12,2,0.344255
874,UNS 2025-03-24,2025-03-24,13,7,0.812752
876,UNS 2025-03-26,2025-03-26,1,220,24.123472
876,UNS 2025-03-26,2025-03-26,2,164,25.178906
876,UNS 2025-03-26,2025-03-26,3,5,0.815599
876,UNS 2025-03-26,2025-03-26,4,118,20.259221
876,UNS 2025-03-26,2025-03-26,5,75,12.272208
876,UNS 2025-03-26,2025-03-26,6,4,9.124164
876,UNS 2025-03-26,2025-03-26,7,13,2.906935
876,UNS 2025-03-26,2025-03-26,8,34,2.683923
876,UNS 2025-03-26,2025-03-26,9,6,0.670886
876,UNS 2025-03-26,2025-03-26,10,1,0.454061
876,UNS 2025-03-26,2025-03-26,11,1,0.353618
876,UNS 2025-03-26,2025-03-26,12,2,0.344255
876,UNS 2025-03-26,2025-03-26,13,7,0.812752
877,UNS 2025-03-27,2025-03-27,1,220,24.185428
877,UNS 2025-03-27,2025-03-27,2,159,24.958254
877,UNS 2025-03-27,2025-03-27,3,5,0.800264
877,UNS 2025-03-27,2025-03-27,4,122,20.437655
877,UNS 2025-03-27,2025-03-27,5,76,12.347367
877,UNS 2025-03-27,2025-03-27,6,4,9.054933
877,UNS 2025-03-27,2025-03-27,7,12,2.862782
877,UNS 2025-03-27,2025-03-27,8,35,2.717744
877,UNS 2025-03-27,2025-03-27,9,6,0.670886
877,UNS 2025-03-27,2025-03-27,10,1,0.454061
877,UNS 2025-03-27,2025-03-27,11,1,0.353618
877,UNS 2025-03-27,2025-03-27,12,2,0.344255
877,UNS 2025-03-27,2025-03-27,13,7,0.812752
881,UNS 2025-03-31,2025-03-31,1,219,24.002975
881,UNS 2025-03-31,2025-03-31,2,150,24.803745
881,UNS 2025-03-31,2025-03-31,3,5,0.809416
881,UNS 2025-03-31,2025-03-31,4,136,20.718329
881,UNS 2025-03-31,2025-03-31,5,73,12.367163
881,UNS 2025-03-31,2025-03-31,6,4,9.031288
881,UNS 2025-03-31,2025-03-31,7,12,2.967286
881,UNS 2025-03-31,2025-03-31,8,34,2.664226
881,UNS 2025-03-31,2025-03-31,9,6,0.670886
881,UNS 2025-03-31,2025-03-31,10,1,0.454061
881,UNS 2025-03-31,2025-03-31,11,1,0.353618
881,UNS 2025-03-31,2025-03-31,12,2,0.344255
881,UNS 2025-03-31,2025-03-31,13,7,0.812752
883,UNS 2025-04-02,2025-04-02,1,214,23.841195
883,UNS 2025-04-02,2025-04-02,2,161,24.954184
883,UNS 2025-04-02,2025-04-02,3,5,0.814387
883,UNS 2025-04-02,2025-04-02,4,129,20.586276
883,UNS 2025-04-02,2025-04-02,5,74,12.355892
883,UNS 2025-04-02,2025-04-02,6,4,9.114890
883,UNS 2025-04-02,2025-04-02,7,12,2.990328
883,UNS 2025-04-02,2025-04-02,8,34,2.707276
883,UNS 2025-04-02,2025-04-02,9,6,0.670886
883,UNS 2025-04-02,2025-04-02,10,1,0.454061
883,UNS 2025-04-02,2025-04-02,11,1,0.353618
883,UNS 2025-04-02,2025-04-02,12,2,0.344255
883,UNS 2025-04-02,2025-04-02,13,7,0.812752
888,UNS 2025-04-07,2025-04-07,1,215,23.824859
888,UNS 2025-04-07,2025-04-07,2,157,24.748080
888,UNS 2025-04-07,2025-04-07,3,5,0.805509
888,UNS 2025-04-07,2025-04-07,4,132,20.630986
888,UNS 2025-04-07,2025-04-07,5,74,12.768900
888,UNS 2025-04-07,2025-04-07,6,4,8.966466
888,UNS 2025-04-07,2025-04-07,7,12,2.958370
888,UNS 2025-04-07,2025-04-07,8,34,2.661257
888,UNS 2025-04-07,2025-04-07,9,6,0.670886
888,UNS 2025-04-07,2025-04-07,10,1,0.454061
888,UNS 2025-04-07,2025-04-07,11,1,0.353618
888,UNS 2025-04-07,2025-04-07,12,2,0.344255
888,UNS 2025-04-07,2025-04-07,13,7,0.812752
890,UNS 2025-04-09,2025-04-09,1,213,23.703560
890,UNS 2025-04-09,2025-04-09,2,163,24.831073
890,UNS 2025-04-09,2025-04-09,3,5,0.819981
890,UNS 2025-04-09,2025-04-09,4,128,20.566800
890,UNS 2025-04-09,2025-04-09,5,74,12.772231
890,UNS 2025-04-09,2025-04-09,6,4,9.057293
890,UNS 2025-04-09,2025-04-09,7,12,2.978027
890,UNS 2025-04-09,2025-04-09,8,34,2.635463
890,UNS 2025-04-09,2025-04-09,9,6,0.670886
890,UNS 2025-04-09,2025-04-09,10,1,0.454061
890,UNS 2025-04-09,2025-04-09,11,1,0.353618
890,UNS 2025-04-09,2025-04-09,12,2,0.344255
890,UNS 2025-04-09,2025-04-09,13,7,0.812752
